order_id,customer_id,order_date,payment_method,order_status,Customer_ID_Status
O02422,C0066,06-09-2025,Net Banking,Delivered,Valid
O02423,C0063,15-10-2025,Credit Card,Delivered,Valid
O02424,C0600,25-07-2026,Net Banking,Delivered,Valid
O02425,C0476,20-08-2025,Net Banking,Delivered,Valid
O02426,C0327,21-05-2026,UPI,Delivered,Valid
O02427,C0490,29-08-2025,COD,Delivered,Valid
O02428,C0488,10-10-2025,UPI,Delivered,Valid
O02429,C0604,19-10-2025,Net Banking,Delivered,Valid
O02430,C0308,18-04-2026,UPI,Cancelled,Valid
O02431,C0441,27-08-2025,COD,Processing,Valid
O02432,C0659,08-10-2025,Net Banking,Cancelled,Valid
O02433,C0630,22-07-2026,COD,Delivered,Valid
O02434,C0258,22-07-2026,COD,Cancelled,Valid
O02435,C0278,10-03-2026,Credit Card,Delivered,Valid
O02436,C0520,05-03-2026,Net Banking,Delivered,Valid
O02437,C0661,01-12-2025,Debit Card,Delivered,Valid
O02438,C0255,22-12-2025,Debit Card,Returned,Valid
O02439,C0575,15-03-2026,Debit Card,Cancelled,Valid
O02440,C0451,27-08-2025,Credit Card,Delivered,Valid
O02441,C0007,11-12-2025,Net Banking,Delivered,Valid
O02442,C0508,22-09-2025,Credit Card,Delivered,Valid
O02443,C0779,07-02-2026,Debit Card,Delivered,Valid
O02444,C0454,23-12-2025,Net Banking,Delivered,Valid
O02445,C0199,25-08-2025,Credit Card,Delivered,Valid
O02446,C0315,14-03-2026,Debit Card,Delivered,Valid
O02447,C0785,29-03-2026,COD,Delivered,Valid
O02448,C0702,01-12-2025,Net Banking,Delivered,Valid
O02449,C0585,10-06-2026,Credit Card,Delivered,Valid
O02450,C0161,07-10-2025,COD,Delivered,Valid
O02451,C0162,09-05-2026,Credit Card,Delivered,Valid
O02452,C0529,28-02-2026,Net Banking,Delivered,Valid
O02453,C0799,07-07-2026,Debit Card,Delivered,Valid
O02454,C0270,27-02-2026,Debit Card,Delivered,Valid
O02455,C0149,04-12-2025,Debit Card,Processing,Valid
O02456,C0363,17-07-2026,Debit Card,Delivered,Valid
O02457,C0316,03-02-2026,Net Banking,Delivered,Valid
O02458,C0781,30-01-2026,UPI,Processing,Valid
O02459,C0414,29-07-2025,COD,Delivered,Valid
O02460,C0662,10-09-2025,COD,Processing,Valid
O02461,C0281,10-07-2025,Credit Card,Delivered,Valid
O02462,C0678,02-07-2026,Debit Card,Delivered,Valid
O02463,C0383,13-07-2025,Debit Card,Delivered,Valid
O02464,C0392,14-12-2025,Net Banking,Delivered,Valid
O02465,C0757,11-10-2025,Credit Card,Cancelled,Valid
O02466,C0516,11-02-2026,Debit Card,Delivered,Valid
O02467,C0077,02-11-2025,Credit Card,Delivered,Valid
O02468,C0741,03-03-2026,Net Banking,Delivered,Valid
O02469,C0048,03-06-2026,COD,Returned,Valid
O02470,C0724,07-03-2026,Credit Card,Delivered,Valid
O02471,C0622,27-04-2026,COD,Delivered,Valid
O02472,,29-07-2025,Debit Card,Delivered,Missing
O02473,C0551,06-01-2026,COD,Delivered,Valid
O02474,C0114,27-02-2026,Credit Card,Processing,Valid
O02475,C0076,14-12-2025,COD,Delivered,Valid
O02476,C0155,28-04-2026,Debit Card,Cancelled,Valid
O02477,C0205,14-04-2026,UPI,Delivered,Valid
O02478,C0252,15-12-2025,Net Banking,Delivered,Valid
O02479,C0782,04-06-2026,Debit Card,Delivered,Valid
O02480,C0544,27-11-2025,UPI,Delivered,Valid
O02481,C0791,30-07-2026,UPI,Returned,Valid
O02482,C0729,14-07-2026,Debit Card,Delivered,Valid
O02483,C0792,14-02-2026,Credit Card,Delivered,Valid
O02484,C0329,25-02-2026,Credit Card,Delivered,Valid
O02485,C0371,18-12-2025,Credit Card,Returned,Valid
O02486,C0721,10-11-2025,Debit Card,Cancelled,Valid
O02487,C0766,12-07-2025,Credit Card,Delivered,Valid
O02488,C0658,27-01-2026,COD,Delivered,Valid
O02489,C0499,25-07-2025,Net Banking,Delivered,Valid
O02490,C0525,08-01-2026,UPI,Cancelled,Valid
O02491,C0448,17-07-2025,Net Banking,Delivered,Valid
O02492,C0552,09-03-2026,Debit Card,Cancelled,Valid
O02493,C0342,21-05-2026,UPI,Processing,Valid
O02494,C0078,16-04-2026,UPI,Delivered,Valid
O02495,C0800,27-08-2025,Net Banking,Delivered,Valid
O02496,C0526,14-08-2025,Net Banking,Delivered,Valid
O02497,C0625,29-05-2026,Credit Card,Processing,Valid
O02498,C0075,28-07-2026,COD,Delivered,Valid
O02499,C0477,17-02-2026,Credit Card,Returned,Valid
O02500,C0339,07-08-2025,Credit Card,Returned,Valid
O02501,C0590,21-12-2025,COD,Delivered,Valid
O02502,C0800,20-06-2026,COD,Delivered,Valid
O02503,C0412,21-04-2026,Debit Card,Delivered,Valid
O02504,C0639,16-01-2026,UPI,Delivered,Valid
O02505,C0231,13-12-2025,COD,Delivered,Valid
O02506,C0266,23-10-2025,Net Banking,Returned,Valid
O02507,C0787,15-12-2025,Net Banking,Delivered,Valid
O02508,C0670,06-06-2026,Credit Card,Processing,Valid
O02509,C0589,29-12-2025,Net Banking,Delivered,Valid
O02510,C0194,31-07-2026,Credit Card,Delivered,Valid
O02511,C0316,01-10-2025,UPI,Delivered,Valid
O02512,C0547,05-05-2026,UPI,Processing,Valid
O02513,C0131,03-04-2026,Debit Card,Delivered,Valid
O02514,C0336,09-12-2025,Credit Card,Returned,Valid
O02515,C0214,12-10-2025,Debit Card,Delivered,Valid
O02516,C0435,16-11-2025,Credit Card,Delivered,Valid
O02517,C0791,29-12-2025,UPI,Delivered,Valid
O02518,C0451,02-09-2025,COD,Delivered,Valid
O02519,C0455,16-07-2026,Credit Card,Delivered,Valid
O02520,C0051,14-02-2026,COD,Delivered,Valid
O02521,C0204,14-10-2025,COD,Cancelled,Valid
O02522,C0128,17-08-2025,Credit Card,Delivered,Valid
O02523,C0593,06-07-2026,Net Banking,Delivered,Valid
O02524,C0167,23-07-2026,Credit Card,Delivered,Valid
O02525,C0501,15-07-2026,Net Banking,Delivered,Valid
O02526,C0768,10-12-2025,COD,Delivered,Valid
O02527,C0216,16-08-2025,Net Banking,Delivered,Valid
O02528,C0490,08-11-2025,Net Banking,Delivered,Valid
O02529,C0468,09-07-2025,UPI,Delivered,Valid
O02530,C0431,21-01-2026,UPI,Delivered,Valid
O02531,C0370,06-12-2025,UPI,Delivered,Valid
O02532,C0668,01-12-2025,Credit Card,Returned,Valid
O02533,C0087,30-05-2026,COD,Delivered,Valid
O02534,C0017,18-11-2025,Debit Card,Delivered,Valid
O02535,C0145,05-11-2025,Credit Card,Cancelled,Valid
O02536,C0010,04-09-2025,Net Banking,Delivered,Valid
O02537,C0144,21-06-2026,COD,Processing,Valid
O02538,C0040,01-08-2025,Net Banking,Delivered,Valid
O02539,C0758,04-06-2026,Debit Card,Delivered,Valid
O02540,C0633,29-01-2026,Credit Card,Delivered,Valid
O02541,C0177,28-09-2025,Net Banking,Delivered,Valid
O02542,C0760,08-06-2026,Credit Card,Delivered,Valid
O02543,C0113,22-09-2025,UPI,Delivered,Valid
O02544,C0209,04-12-2025,COD,Cancelled,Valid
O02545,C0383,13-11-2025,Net Banking,Delivered,Valid
O02546,C0030,14-07-2025,Debit Card,Delivered,Valid
O02547,C0482,18-07-2025,Credit Card,Delivered,Valid
O02548,C0048,03-04-2026,COD,Processing,Valid
O02549,C0613,05-07-2026,Net Banking,Delivered,Valid
O02550,C0162,21-08-2025,UPI,Delivered,Valid
O02551,C0229,17-08-2025,COD,Delivered,Valid
O02552,C0116,01-03-2026,COD,Delivered,Valid
O02553,C0550,11-02-2026,Credit Card,Cancelled,Valid
O02554,C0653,01-07-2025,Debit Card,Delivered,Valid
O02555,C0481,09-11-2025,Credit Card,Delivered,Valid
O02556,C0673,03-04-2026,Debit Card,Cancelled,Valid
O02557,C0685,02-07-2026,UPI,Delivered,Valid
O02558,C0505,19-07-2026,Net Banking,Delivered,Valid
O02559,C0129,21-10-2025,Net Banking,Delivered,Valid
O02560,C0147,24-10-2025,UPI,Processing,Valid
O02561,C0098,03-07-2026,COD,Delivered,Valid
O02562,C0630,23-08-2025,Credit Card,Delivered,Valid
O02563,C0257,03-10-2025,Debit Card,Delivered,Valid
O02564,C0728,22-02-2026,Net Banking,Delivered,Valid
O02565,C0530,31/02/2026,Debit Card,Processing,Valid
O02566,C0135,15-12-2025,COD,Delivered,Valid
O02567,C0678,13-09-2025,Net Banking,Processing,Valid
O02568,C0036,18-07-2026,COD,Cancelled,Valid
O02569,C0050,10-10-2025,Credit Card,Delivered,Valid
O02570,C0147,21-05-2026,UPI,Delivered,Valid
O02571,C0166,20-01-2026,Debit Card,Delivered,Valid
O02572,C0586,04-03-2026,COD,Delivered,Valid
O02573,C0193,18-05-2026,Net Banking,Delivered,Valid
O02574,C0463,18-10-2025,COD,Cancelled,Valid
O02575,C0270,06-04-2026,COD,Delivered,Valid
O02576,C0763,21-11-2025,Net Banking,Delivered,Valid
O02577,C0346,04-10-2025,Debit Card,Delivered,Valid
O02578,C0500,31-07-2026,Net Banking,Delivered,Valid
O02579,C0680,19-08-2025,Debit Card,Processing,Valid
O02580,C0532,12-11-2025,UPI,Delivered,Valid
O02581,C0437,25-05-2026,UPI,Delivered,Valid
O02582,C0130,18-08-2025,Credit Card,Delivered,Valid
O02583,C0114,31-08-2025,Net Banking,Processing,Valid
O02584,C0303,03-09-2025,Debit Card,Delivered,Valid
O02585,C0464,09-02-2026,Net Banking,Delivered,Valid
O02586,C0517,02-10-2025,COD,Delivered,Valid
O02587,C0200,11-09-2025,Credit Card,Processing,Valid
O02588,C0018,10-10-2025,Debit Card,Delivered,Valid
O02589,C0616,16-09-2025,Net Banking,Delivered,Valid
O02590,C0538,25-07-2025,Net Banking,Delivered,Valid
O02591,C0553,26-10-2025,Net Banking,Delivered,Valid
O02592,C0384,20-09-2025,UPI,Returned,Valid
O02593,C0170,22-05-2026,Net Banking,Delivered,Valid
O02594,C0770,02-07-2026,Credit Card,Delivered,Valid
O02595,C0625,03-02-2026,Credit Card,Delivered,Valid
O02596,C0051,22-01-2026,Debit Card,Delivered,Valid
O02597,C0535,01-02-2026,COD,Delivered,Valid
O02598,C0330,08-09-2025,Debit Card,Delivered,Valid
O02599,C0077,06-11-2025,Net Banking,Returned,Valid
O02600,C0320,15-10-2025,Net Banking,Cancelled,Valid
O02601,C0069,31-07-2025,COD,Delivered,Valid
O02602,C0148,04-03-2026,Credit Card,Processing,Valid
O02603,C0249,17-01-2026,Credit Card,Returned,Valid
O02604,C0430,17-01-2026,Net Banking,Delivered,Valid
O02605,C0255,27-12-2025,UPI,Delivered,Valid
O02606,C0283,10-09-2025,COD,Delivered,Valid
O02607,C0744,14-07-2026,Net Banking,Returned,Valid
O02608,C0156,14-10-2025,COD,Delivered,Valid
O02609,C0689,19-11-2025,Debit Card,Delivered,Valid
O02610,C0653,30-08-2025,Net Banking,Delivered,Valid
O02611,C0537,22-08-2025,Net Banking,Delivered,Valid
O02612,C0238,04-06-2026,COD,Delivered,Valid
O02613,C0128,04-04-2026,Net Banking,Delivered,Valid
O02614,C0158,06-08-2025,Debit Card,Delivered,Valid
O02615,C0042,12-01-2026,Debit Card,Delivered,Valid
O02616,C0642,24-02-2026,COD,Cancelled,Valid
O02617,C0173,29-06-2026,COD,Processing,Valid
O02618,C0299,24-10-2025,Net Banking,Delivered,Valid
O02619,C0091,10-07-2026,Net Banking,Cancelled,Valid
O02620,C0372,01-11-2025,COD,Returned,Valid
O02621,C0443,01-02-2026,UPI,Cancelled,Valid
O02622,C0108,30-07-2026,Debit Card,Processing,Valid
O02623,C0751,19-11-2025,Debit Card,Cancelled,Valid
O02624,C0521,16-12-2025,COD,Returned,Valid
O02625,C0258,30-12-2025,UPI,Delivered,Valid
O02626,C0104,01-07-2026,COD,Delivered,Valid
O02627,C0600,11-03-2026,Credit Card,Cancelled,Valid
O02628,C0445,06-06-2026,Debit Card,Delivered,Valid
O02629,C0800,28-06-2026,COD,Delivered,Valid
O02630,C0622,16-04-2026,COD,Cancelled,Valid
O02631,C0532,07-06-2026,COD,Delivered,Valid
O02632,C0617,25-08-2025,Net Banking,Returned,Valid
O02633,C0101,21-04-2026,UPI,Delivered,Valid
O02634,C0783,31-10-2025,Debit Card,Cancelled,Valid
O02635,C0689,29-06-2026,Net Banking,Delivered,Valid
O02636,C0404,03-07-2026,UPI,Delivered,Valid
O02637,C0663,11-02-2026,COD,Cancelled,Valid
O02638,C0536,20-07-2025,COD,Cancelled,Valid
O02639,C0763,07-02-2026,UPI,Delivered,Valid
O02640,C0581,01-10-2025,UPI,Cancelled,Valid
O02641,C0337,20-08-2025,Debit Card,Delivered,Valid
O02642,C0030,09-07-2026,COD,Delivered,Valid
O02643,C0368,15-06-2026,Debit Card,Delivered,Valid
O02644,C0255,19-11-2025,COD,Delivered,Valid
O02645,C0333,20-02-2026,Debit Card,Processing,Valid
O02646,C0165,16-10-2025,Net Banking,Processing,Valid
O02647,C0561,28-05-2026,Debit Card,Processing,Valid
O02648,C0411,21-07-2026,Debit Card,Processing,Valid
O02649,C0177,13-03-2026,UPI,Delivered,Valid
O02650,C0361,12-05-2026,Net Banking,Processing,Valid
O02651,C0234,10-12-2025,Debit Card,Delivered,Valid
O02652,C0740,16-08-2025,COD,Delivered,Valid
O02653,C0637,12-03-2026,Credit Card,Processing,Valid
O02654,C0392,31/02/2026,Debit Card,Processing,Valid
O02655,C0498,27-12-2025,Debit Card,Delivered,Valid
O02656,C0371,22-07-2026,Credit Card,Delivered,Valid
O02657,C0331,09-07-2025,UPI,Delivered,Valid
O02658,C0596,06-12-2025,Net Banking,Returned,Valid
O02659,C0658,13-04-2026,Debit Card,Processing,Valid
O02660,C0574,02-04-2026,Credit Card,Delivered,Valid
O02661,C0634,22-06-2026,UPI,Delivered,Valid
O02662,C0096,16-08-2025,Net Banking,Returned,Valid
O02663,C0415,12-11-2025,Credit Card,Processing,Valid
O02664,C0349,30-03-2026,Debit Card,Delivered,Valid
O02665,C0137,14-01-2026,COD,Processing,Valid
O02666,C0301,11-05-2026,Net Banking,Delivered,Valid
O02667,C0332,24-10-2025,COD,Delivered,Valid
O02668,C0252,07-04-2026,Credit Card,Returned,Valid
O02669,,14-07-2025,COD,Delivered,Missing
O02670,C0712,21-10-2025,Credit Card,Delivered,Valid
O02671,C0451,28-05-2026,Credit Card,Delivered,Valid
O02672,C0013,29-11-2025,Credit Card,Delivered,Valid
O02673,C0627,05-03-2026,COD,Delivered,Valid
O02674,C0570,09-04-2026,Net Banking,Delivered,Valid
O02675,C0423,04-10-2025,Net Banking,Cancelled,Valid
O02676,C0410,18-05-2026,Net Banking,Delivered,Valid
O02677,C0765,11-11-2025,Debit Card,Delivered,Valid
O02678,C0442,06-01-2026,Debit Card,Delivered,Valid
O02679,C0328,03-04-2026,Debit Card,Delivered,Valid
O02680,C0710,07-09-2025,Debit Card,Returned,Valid
O02681,C0253,02-04-2026,Net Banking,Delivered,Valid
O02682,C0099,17-03-2026,COD,Delivered,Valid
O02683,C0322,23-08-2025,Net Banking,Delivered,Valid
O02684,C0738,26-12-2025,Net Banking,Delivered,Valid
O02685,C0477,15-11-2025,Net Banking,Delivered,Valid
O02686,C0472,13-05-2026,COD,Delivered,Valid
O02687,C0606,09-02-2026,UPI,Delivered,Valid
O02688,C0023,13-04-2026,COD,Delivered,Valid
O02689,C0666,30-07-2025,Debit Card,Delivered,Valid
O02690,C0724,14-09-2025,UPI,Returned,Valid
O02691,C0363,03-08-2025,Debit Card,Cancelled,Valid
O02692,C0259,08-07-2026,UPI,Processing,Valid
O02693,C0613,09-03-2026,COD,Processing,Valid
O02694,C0783,07-09-2025,COD,Delivered,Valid
O02695,C0678,17-02-2026,Debit Card,Delivered,Valid
O02696,C0714,11-06-2026,Debit Card,Delivered,Valid
O02697,C0239,18-04-2026,Net Banking,Delivered,Valid
O02698,C0148,28-07-2026,Net Banking,Returned,Valid
O02699,C0601,09-12-2025,UPI,Cancelled,Valid
O02700,C0055,30-06-2026,Debit Card,Cancelled,Valid
O02701,C0123,06-08-2025,Net Banking,Delivered,Valid
O02702,C0543,28-01-2026,Credit Card,Processing,Valid
O02703,C0200,05-11-2025,Net Banking,Processing,Valid
O02704,C0778,30-09-2025,Credit Card,Delivered,Valid
O02705,C0665,11-03-2026,UPI,Delivered,Valid
O02706,C0092,18-08-2025,COD,Cancelled,Valid
O02707,C0718,16-06-2026,COD,Delivered,Valid
O02708,C0391,22-06-2026,COD,Delivered,Valid
O02709,C0352,02-10-2025,UPI,Delivered,Valid
O02710,C0364,29-09-2025,COD,Delivered,Valid
O02711,C0512,16-08-2025,Credit Card,Delivered,Valid
O02712,C0412,11-10-2025,Credit Card,Delivered,Valid
O02713,C0663,21-05-2026,UPI,Delivered,Valid
O02714,C0463,20-07-2026,UPI,Delivered,Valid
O02715,C0264,11-07-2025,Net Banking,Delivered,Valid
O02716,C0571,31-07-2025,Debit Card,Delivered,Valid
O02717,C0173,01-07-2025,Net Banking,Delivered,Valid
O02718,C0005,15-12-2025,COD,Delivered,Valid
O02719,C0029,17-04-2026,Net Banking,Delivered,Valid
O02720,C0072,27-09-2025,Credit Card,Cancelled,Valid
O02721,C0636,13-03-2026,Credit Card,Delivered,Valid
O02722,C0224,24-12-2025,UPI,Returned,Valid
O02723,C0159,04-05-2026,Debit Card,Cancelled,Valid
O02724,C0182,11-02-2026,Credit Card,Delivered,Valid
O02725,C0153,13-02-2026,UPI,Cancelled,Valid
O02726,C0040,02-04-2026,UPI,Delivered,Valid
O02727,C0299,25-08-2025,Debit Card,Returned,Valid
O02728,C0185,29-04-2026,Net Banking,Delivered,Valid
O02729,C0103,12-03-2026,Credit Card,Cancelled,Valid
O02730,C0159,10-05-2026,Debit Card,Delivered,Valid
O02731,C0675,07-04-2026,COD,Delivered,Valid
O02732,C0120,08-06-2026,Net Banking,Delivered,Valid
O02733,C0347,04-11-2025,Debit Card,Delivered,Valid
O02734,C0246,09-03-2026,Credit Card,Delivered,Valid
O02735,C0043,31-12-2025,UPI,Delivered,Valid
O02736,C0676,28-06-2026,Net Banking,Delivered,Valid
O02737,C0533,16-08-2025,Debit Card,Delivered,Valid
O02738,C0577,21-04-2026,Net Banking,Delivered,Valid
O02739,C0404,23-07-2026,Net Banking,Returned,Valid
O02740,C0206,22-11-2025,Debit Card,Delivered,Valid
O02741,C0459,26-07-2026,Credit Card,Delivered,Valid
O02742,C0642,04-02-2026,COD,Delivered,Valid
O02743,C0387,12-08-2025,,Delivered,Valid
O02744,C0504,23-08-2025,Debit Card,Delivered,Valid
O02745,C0496,09-05-2026,COD,Delivered,Valid
O02746,C0510,30-07-2026,Debit Card,Processing,Valid
O02747,C0701,23-06-2026,UPI,Delivered,Valid
O02748,C0043,05-10-2025,UPI,Delivered,Valid
O02749,C0602,18-07-2026,Net Banking,Delivered,Valid
O02750,C0178,25-05-2026,Debit Card,Processing,Valid
O02751,C0050,31-03-2026,UPI,Delivered,Valid
O02752,,14-01-2026,Credit Card,Delivered,Missing
O02753,C0551,27-07-2025,COD,Processing,Valid
O02754,C0521,26-03-2026,Credit Card,Delivered,Valid
O02755,C0380,14-06-2026,UPI,Delivered,Valid
O02756,C0102,20-02-2026,Credit Card,Delivered,Valid
O02757,C0730,11-12-2025,UPI,Processing,Valid
O02758,C0209,11-03-2026,Credit Card,Cancelled,Valid
O02759,C0656,10-05-2026,UPI,Delivered,Valid
O02760,C0391,14-10-2025,UPI,Delivered,Valid
O02761,C0005,01-11-2025,Debit Card,Delivered,Valid
O02762,C0400,25-10-2025,Debit Card,Delivered,Valid
O02763,C0046,18-09-2025,Credit Card,Cancelled,Valid
O02764,C0253,15-05-2026,Debit Card,Delivered,Valid
O02765,C0697,19-04-2026,Debit Card,Delivered,Valid
O02766,C0670,13-07-2026,Debit Card,Delivered,Valid
O02767,C0707,06-07-2025,COD,Delivered,Valid
O02768,C0387,20-11-2025,Credit Card,Processing,Valid
O02769,C0500,07-11-2025,Net Banking,Delivered,Valid
O02770,C0642,20-06-2026,COD,Delivered,Valid
O02771,C0713,28-07-2026,COD,Delivered,Valid
O02772,C0679,19-06-2026,Credit Card,Delivered,Valid
O02773,C0653,28-08-2025,UPI,Delivered,Valid
O02774,C0501,04-08-2025,Credit Card,Delivered,Valid
O02775,C0336,24-09-2025,Debit Card,Returned,Valid
O02776,C0733,21-06-2026,COD,Delivered,Valid
O02777,C0550,24-11-2025,Debit Card,Cancelled,Valid
O02778,C0268,25-08-2025,UPI,Delivered,Valid
O02779,C0207,14-08-2025,Net Banking,Delivered,Valid
O02780,C0206,04-09-2025,Net Banking,Delivered,Valid
O02781,C0481,03-03-2026,UPI,Delivered,Valid
O02782,C0235,20-07-2025,COD,Delivered,Valid
O02783,C0086,26-07-2026,UPI,Delivered,Valid
O02784,C0447,12-05-2026,Debit Card,Delivered,Valid
O02785,C0757,12-09-2025,COD,Cancelled,Valid
O02786,C0788,22-07-2025,Net Banking,Processing,Valid
O02787,C0194,29-07-2026,Credit Card,Processing,Valid
O02788,C0326,23-07-2025,Net Banking,Delivered,Valid
O02789,C0157,22-12-2025,Debit Card,Delivered,Valid
O02790,C0359,22-02-2026,Credit Card,Returned,Valid
O02791,C0058,17-01-2026,COD,Delivered,Valid
O02792,C0299,16-03-2026,UPI,Delivered,Valid
O02793,C0189,18-05-2026,Credit Card,Delivered,Valid
O02794,C0674,05-07-2026,COD,Delivered,Valid
O02795,C0452,05-08-2025,Credit Card,Cancelled,Valid
O02796,C0542,25-11-2025,Net Banking,Delivered,Valid
O02797,C0147,07-04-2026,Debit Card,Delivered,Valid
O02798,C0115,16-06-2026,UPI,Delivered,Valid
O02799,C0531,31-03-2026,UPI,Cancelled,Valid
O02800,C0738,25-09-2025,Debit Card,Delivered,Valid
O02801,C0040,12-09-2025,UPI,Returned,Valid
O02802,C0240,04-07-2025,COD,Delivered,Valid
O02803,C0577,30-07-2025,COD,Processing,Valid
O02804,C0581,31-08-2025,Credit Card,Processing,Valid
O02805,C0644,19-07-2025,Net Banking,Delivered,Valid
O02806,C0076,11-07-2025,COD,Cancelled,Valid
O02807,C0661,14-01-2026,Debit Card,Returned,Valid
O02808,C0631,15-01-2026,COD,Processing,Valid
O02809,C0244,15-06-2026,COD,Cancelled,Valid
O02810,C0257,24-12-2025,COD,Delivered,Valid
O02811,C0157,18-02-2026,Net Banking,Delivered,Valid
O02812,C0230,12-09-2025,Debit Card,Cancelled,Valid
O02813,C0749,28-09-2025,COD,Delivered,Valid
O02814,C0165,05-01-2026,UPI,Delivered,Valid
O02815,C0308,12-09-2025,UPI,Delivered,Valid
O02816,C0421,29-06-2026,Net Banking,Delivered,Valid
O02817,C0412,03-09-2025,Debit Card,Delivered,Valid
O02818,C0416,01-02-2026,COD,Delivered,Valid
O02819,C0752,17-02-2026,COD,Delivered,Valid
O02820,C0475,03-01-2026,Debit Card,Delivered,Valid
O02821,C0682,21-01-2026,Credit Card,Processing,Valid
O02822,C0543,14-10-2025,Credit Card,Delivered,Valid
O02823,C0730,06-10-2025,Net Banking,Delivered,Valid
O02824,C0747,03-06-2026,Net Banking,Delivered,Valid
O02825,C0475,07-04-2026,COD,Delivered,Valid
O02826,C0660,05-12-2025,Credit Card,Delivered,Valid
O02827,C0145,26-02-2026,UPI,Delivered,Valid
O02828,C0668,17-02-2026,Debit Card,Processing,Valid
O02829,C0639,28-01-2026,UPI,Delivered,Valid
O02830,C0223,20-12-2025,Net Banking,Delivered,Valid
O02831,C0676,13-01-2026,Net Banking,Delivered,Valid
O02832,C0185,12-02-2026,UPI,Returned,Valid
O02833,C0212,14-01-2026,Net Banking,Returned,Valid
O02834,C0177,17-11-2025,Net Banking,Processing,Valid
O02835,C0160,25-05-2026,COD,Cancelled,Valid
O02836,C0203,16-09-2025,COD,Delivered,Valid
O02837,C0480,03-11-2025,Credit Card,Processing,Valid
O02838,C0499,09-12-2025,Net Banking,Processing,Valid
O02839,C0628,29-03-2026,UPI,Returned,Valid
O02840,C0100,03-08-2025,UPI,Delivered,Valid
O02841,C0009,28-07-2025,Debit Card,Delivered,Valid
O02842,C0321,30-12-2025,Credit Card,Processing,Valid
O02843,C0155,18-10-2025,Debit Card,Delivered,Valid
O02844,C0372,16-05-2026,Debit Card,Cancelled,Valid
O02845,C0458,01-03-2026,Debit Card,Processing,Valid
O02846,C0180,26-11-2025,Debit Card,Delivered,Valid
O02847,C0576,20-09-2025,Credit Card,Delivered,Valid
O02848,C0426,30-08-2025,Net Banking,Cancelled,Valid
O02849,C0420,20-09-2025,Net Banking,Delivered,Valid
O02850,C0644,26-02-2026,Debit Card,Returned,Valid
O02851,C0256,28-08-2025,Credit Card,Delivered,Valid
O02852,C0100,22-07-2026,UPI,Delivered,Valid
O02853,C0391,28-02-2026,COD,Delivered,Valid
O02854,C0175,28-07-2026,UPI,Cancelled,Valid
O02855,C0705,02-01-2026,COD,Cancelled,Valid
O02856,C0586,02-10-2025,,Delivered,Valid
O02857,C0504,09-06-2026,Net Banking,Delivered,Valid
O02858,C0348,13-08-2025,Debit Card,Delivered,Valid
O02859,C0182,08-09-2025,Net Banking,Delivered,Valid
O02860,C0694,18-01-2026,Credit Card,Delivered,Valid
O02861,C0685,09-10-2025,Debit Card,Delivered,Valid
O02862,C0729,12-08-2025,Debit Card,Cancelled,Valid
O02863,C0507,09-07-2025,Net Banking,Cancelled,Valid
O02864,C0428,25-09-2025,Debit Card,Delivered,Valid
O02865,C0197,20-03-2026,Debit Card,Delivered,Valid
O02866,C0025,08-03-2026,Debit Card,Delivered,Valid
O02867,C0054,29-05-2026,Credit Card,Returned,Valid
O02868,C0314,12-11-2025,COD,Delivered,Valid
O02869,C0346,21-07-2025,Debit Card,Processing,Valid
O02870,C0778,02-06-2026,COD,Returned,Valid
O02871,C0083,18-12-2025,Net Banking,Delivered,Valid
O02872,C0134,16-05-2026,UPI,Processing,Valid
O02873,C0588,10-07-2025,Debit Card,Delivered,Valid
O02874,C0205,26-02-2026,COD,Delivered,Valid
O02875,C0037,21-06-2026,Debit Card,Returned,Valid
O02876,C0385,19-12-2025,Debit Card,Delivered,Valid
O02877,C0435,25-01-2026,Debit Card,Delivered,Valid
O02878,C0355,04-07-2026,Debit Card,Delivered,Valid
O02879,C0198,08-03-2026,Debit Card,Delivered,Valid
O02880,C0086,16-02-2026,UPI,Returned,Valid
O02881,C0327,18-03-2026,UPI,Delivered,Valid
O02882,C0132,26-07-2026,UPI,Delivered,Valid
O02883,C0077,29-09-2025,Debit Card,Delivered,Valid
O02884,C0158,19-04-2026,Credit Card,Processing,Valid
O02885,C0090,08-08-2025,UPI,Processing,Valid
O02886,C0014,13-07-2026,Debit Card,Cancelled,Valid
O02887,C0073,18-09-2025,Net Banking,Cancelled,Valid
O02888,C0472,20-05-2026,Debit Card,Returned,Valid
O02889,C0109,10-05-2026,UPI,Delivered,Valid
O02890,C0722,10-09-2025,Credit Card,Processing,Valid
O02891,C0084,04-10-2025,UPI,Processing,Valid
O02892,C0094,02-07-2025,COD,Returned,Valid
O02893,C0239,16-10-2025,UPI,Processing,Valid
O02894,C0082,15-01-2026,Debit Card,Cancelled,Valid
O02895,C0543,07-10-2025,COD,Delivered,Valid
O02896,C0726,11-03-2026,Net Banking,Processing,Valid
O02897,C0191,26-02-2026,Debit Card,Processing,Valid
O02898,C0693,30-04-2026,UPI,Delivered,Valid
O02899,C0190,17-03-2026,UPI,Delivered,Valid
O02900,C0181,10-10-2025,Debit Card,Delivered,Valid
O02901,C0556,21-04-2026,Credit Card,Returned,Valid
O02902,C0127,25-06-2026,UPI,Delivered,Valid
O02903,C0192,12-12-2025,Credit Card,Delivered,Valid
