order_detail_id,order_id,Order_ID_Status,product_id,Product_ID_Status,quantity,Quantity_Status,discount,Discount_Status
OD001651,O00804,Valid,P143,Valid,1,Valid,0.25,Valid
OD001652,O00804,Valid,P147,Valid,4,Valid,0.1,Valid
OD001653,O00805,Valid,P034,Valid,2,Valid,0.05,Valid
OD001654,O00806,Valid,P121,Valid,4,Valid,0,Valid
OD001655,O00807,Valid,P023,Valid,1,Valid,0.1,Valid
OD001656,O00807,Valid,P132,Valid,1,Valid,0.25,Valid
OD001657,O00808,Valid,P138,Valid,1,Valid,0,Valid
OD001658,O00809,Valid,P019,Valid,1,Valid,0,Valid
OD001659,O00809,Valid,P010,Valid,1,Valid,0.25,Valid
OD001660,O00809,Valid,P067,Valid,2,Valid,0.2,Valid
OD001661,O00809,Valid,P086,Valid,2,Valid,0.1,Valid
OD001662,O00810,Valid,P047,Valid,1,Valid,0.1,Valid
OD001663,O00811,Valid,P055,Valid,4,Valid,0.25,Valid
OD001664,O00812,Valid,P093,Valid,2,Valid,0.25,Valid
OD001665,O00812,Valid,P113,Valid,4,Valid,0,Valid
OD001666,O00812,Valid,P066,Valid,1,Valid,0.25,Valid
OD001667,O00813,Valid,P108,Valid,2,Valid,0,Valid
OD001668,O00814,Valid,P070,Valid,2,Valid,0,Valid
OD001669,O00814,Valid,P140,Valid,3,Valid,0.1,Valid
OD001670,O00815,Valid,P050,Valid,1,Valid,0.2,Valid
OD001671,O00815,Valid,P141,Valid,1,Valid,0.05,Valid
OD001672,O00816,Valid,P129,Valid,2,Valid,0.05,Valid
OD001673,O00816,Valid,P050,Valid,1,Valid,0.05,Valid
OD001674,O00817,Valid,P059,Valid,1,Valid,0.15,Valid
OD001675,O00817,Valid,P098,Valid,1,Valid,0.05,Valid
OD001676,O00817,Valid,P077,Valid,1,Valid,0,Valid
OD001677,O00817,Valid,P104,Valid,2,Valid,0.25,Valid
OD001678,O00818,Valid,P071,Valid,2,Valid,0.05,Valid
OD001679,O00818,Valid,P013,Valid,2,Valid,0.15,Valid
OD001680,O00819,Valid,P091,Valid,1,Valid,0.05,Valid
OD001681,O00820,Valid,P041,Valid,2,Valid,0,Valid
OD001682,O00820,Valid,P053,Valid,3,Valid,0.25,Valid
OD001683,O00821,Valid,P009,Valid,2,Valid,0.05,Valid
OD001684,O00822,Valid,P084,Valid,3,Valid,0.2,Valid
OD001685,O00822,Valid,P028,Valid,1,Valid,0.2,Valid
OD001686,O00822,Valid,P011,Valid,1,Valid,0.2,Valid
OD001687,O00822,Valid,P127,Valid,2,Valid,0,Valid
OD001688,O00823,Valid,P026,Valid,1,Valid,0,Valid
OD001689,O00824,Valid,P130,Valid,1,Valid,0.15,Valid
OD001690,O00824,Valid,P100,Valid,3,Valid,0,Valid
OD001691,O00825,Valid,P085,Valid,4,Valid,0.05,Valid
OD001692,O00826,Valid,P114,Valid,3,Valid,0.2,Valid
OD001693,O00826,Valid,P100,Valid,1,Valid,0,Valid
OD001694,O00826,Valid,P014,Valid,3,Valid,0,Valid
OD001695,O00827,Valid,P095,Valid,1,Valid,0.25,Valid
OD001696,O00827,Valid,P060,Valid,1,Valid,0.2,Valid
OD001697,O00828,Valid,P046,Valid,1,Valid,0,Valid
OD001698,O00829,Valid,P035,Valid,1,Valid,0.25,Valid
OD001699,O00829,Valid,P047,Valid,4,Valid,0.15,Valid
OD001700,O00829,Valid,P113,Valid,1,Valid,0.25,Valid
OD001701,O00830,Valid,P003,Valid,1,Valid,0.25,Valid
OD001702,O00831,Valid,P013,Valid,1,Valid,0,Valid
OD001703,O00831,Valid,P021,Valid,1,Valid,0,Valid
OD001704,O00832,Valid,P047,Valid,3,Valid,0.15,Valid
OD001705,O00832,Valid,P089,Valid,1,Valid,0,Valid
OD001706,O00832,Valid,P067,Valid,2,Valid,0.05,Valid
OD001707,O00832,Valid,P113,Valid,1,Valid,0.25,Valid
OD001708,O00833,Valid,P026,Valid,3,Valid,0,Valid
OD001709,O00833,Valid,P114,Valid,4,Valid,0,Valid
OD001710,O00834,Valid,P141,Valid,1,Valid,0.2,Valid
OD001711,O00834,Valid,,Missing,3,Valid,0.15,Valid
OD001712,O00835,Valid,P094,Valid,3,Valid,0.25,Valid
OD001713,O00835,Valid,P008,Valid,4,Valid,0,Valid
OD001714,O00835,Valid,P060,Valid,1,Valid,0,Valid
OD001715,O00836,Valid,P074,Valid,1,Valid,0.25,Valid
OD001716,O00836,Valid,P056,Valid,3,Valid,0,Valid
OD001717,O00837,Valid,P149,Valid,,Missing,0,Valid
OD001718,O00838,Valid,P090,Valid,1,Valid,0,Valid
OD001719,O00839,Valid,P110,Valid,1,Valid,0.15,Valid
OD001720,O00840,Valid,P073,Valid,1,Valid,0.15,Valid
OD001721,O00840,Valid,P017,Valid,1,Valid,0.2,Valid
OD001722,O00841,Valid,P025,Valid,3,Valid,0.05,Valid
OD001723,O00841,Valid,P057,Valid,2,Valid,0.15,Valid
OD001724,O00842,Valid,P140,Valid,1,Valid,0.05,Valid
OD001725,O00843,Valid,P063,Valid,1,Valid,0,Valid
OD001726,O00843,Valid,P096,Valid,1,Valid,0.1,Valid
OD001727,O00843,Valid,P146,Valid,1,Valid,0,Valid
OD001728,O00843,Valid,P088,Valid,1,Valid,0.1,Valid
OD001729,O00844,Valid,P146,Valid,1,Valid,0.2,Valid
OD001730,O00844,Valid,P148,Valid,1,Valid,0.1,Valid
OD001731,O00845,Valid,P110,Valid,1,Valid,0,Valid
OD001732,O00845,Valid,P141,Valid,2,Valid,0.1,Valid
OD001733,O00846,Valid,P113,Valid,1,Valid,0.25,Valid
OD001734,O00846,Valid,P123,Valid,3,Valid,0,Valid
OD001735,O00846,Valid,P068,Valid,2,Valid,0.15,Valid
OD001736,O00847,Valid,P033,Valid,3,Valid,0,Valid
OD001737,O00848,Valid,P050,Valid,1,Valid,0.15,Valid
OD001738,O00848,Valid,P146,Valid,3,Valid,0.05,Valid
OD001739,O00848,Valid,P074,Valid,4,Valid,0,Valid
OD001740,O00849,Valid,P001,Valid,2,Valid,0.1,Valid
OD001741,O00850,Valid,P097,Valid,1,Valid,0.05,Valid
OD001742,O00850,Valid,P041,Valid,1,Valid,0,Valid
OD001743,O00851,Valid,P090,Valid,4,Valid,0,Valid
OD001744,O00852,Valid,P127,Valid,1,Valid,0.1,Valid
OD001745,O00853,Valid,P066,Valid,1,Valid,0.1,Valid
OD001746,O00854,Valid,P074,Valid,1,Valid,0.1,Valid
OD001747,O00855,Valid,P066,Valid,2,Valid,0,Valid
OD001748,O00855,Valid,P048,Valid,3,Valid,0,Valid
OD001749,O00856,Valid,P147,Valid,4,Valid,0,Valid
OD001750,O00856,Valid,P039,Valid,1,Valid,0.05,Valid
OD001751,O00856,Valid,P057,Valid,4,Valid,0,Valid
OD001752,O00857,Valid,P004,Valid,3,Valid,0.25,Valid
OD001753,O00858,Valid,P147,Valid,0,Invalid,0.2,Valid
OD001754,O00859,Valid,P012,Valid,1,Valid,0,Valid
OD001755,O00859,Valid,P092,Valid,3,Valid,0.25,Valid
OD001756,O00860,Valid,P143,Valid,2,Valid,0.05,Valid
OD001757,O00860,Valid,P106,Valid,1,Valid,0,Valid
OD001758,O00861,Valid,P030,Valid,1,Valid,0.1,Valid
OD001759,O00862,Valid,P114,Valid,4,Valid,0,Valid
OD001760,O00862,Valid,P057,Valid,2,Valid,0,Valid
OD001761,O00863,Valid,P086,Valid,2,Valid,0.05,Valid
OD001762,O00864,Valid,P145,Valid,1,Valid,0.25,Valid
OD001763,O00864,Valid,P143,Valid,2,Valid,0.25,Valid
OD001764,O00864,Valid,P140,Valid,1,Valid,0,Valid
OD001765,O00864,Valid,P116,Valid,1,Valid,0.15,Valid
OD001766,O00865,Valid,P109,Valid,2,Valid,0,Valid
OD001767,O00865,Valid,P080,Valid,1,Valid,0.25,Valid
OD001768,O00865,Valid,P043,Valid,1,Valid,0.1,Valid
OD001769,O00866,Valid,P046,Valid,2,Valid,0.05,Valid
OD001770,O00866,Valid,P003,Valid,1,Valid,0.15,Valid
OD001771,O00866,Valid,P037,Valid,1,Valid,0,Valid
OD001772,O00867,Valid,P119,Valid,2,Valid,0,Valid
OD001773,O00868,Valid,P033,Valid,1,Valid,0,Valid
OD001774,O00868,Valid,P001,Valid,4,Valid,0.05,Valid
OD001775,O00868,Valid,P114,Valid,4,Valid,0,Valid
OD001776,O00869,Valid,P141,Valid,1,Valid,0,Valid
OD001777,O00870,Valid,P111,Valid,3,Valid,0,Valid
OD001778,O00871,Valid,P044,Valid,1,Valid,0.05,Valid
OD001779,O00872,Valid,P032,Valid,2,Valid,0.1,Valid
OD001780,O00872,Valid,P134,Valid,3,Valid,0,Valid
OD001781,O00873,Valid,P094,Valid,2,Valid,0,Valid
OD001782,O00873,Valid,P145,Valid,4,Valid,0,Valid
OD001783,O00873,Valid,P025,Valid,2,Valid,0.1,Valid
OD001784,O00874,Valid,P138,Valid,1,Valid,0.05,Valid
OD001785,O00875,Valid,P141,Valid,3,Valid,0.15,Valid
OD001786,O00875,Valid,P021,Valid,1,Valid,0.15,Valid
OD001787,O00876,Valid,P119,Valid,3,Valid,0.2,Valid
OD001788,O00876,Valid,P121,Valid,1,Valid,0.1,Valid
OD001789,O00876,Valid,P043,Valid,2,Valid,0.15,Valid
OD001790,O00877,Valid,P013,Valid,4,Valid,0.25,Valid
OD001791,O00878,Valid,P061,Valid,2,Valid,0.15,Valid
OD001792,O00879,Valid,P056,Valid,2,Valid,0,Valid
OD001793,O00879,Valid,P018,Valid,2,Valid,0.15,Valid
OD001794,O00879,Valid,P141,Valid,2,Valid,0,Valid
OD001795,O00879,Valid,P097,Valid,4,Valid,0.15,Valid
OD001796,O00880,Valid,P085,Valid,1,Valid,0.25,Valid
OD001797,O00881,Valid,P025,Valid,2,Valid,0,Valid
OD001798,O00882,Valid,P123,Valid,1,Valid,0,Valid
OD001799,O00883,Valid,P046,Valid,2,Valid,0,Valid
OD001800,O00884,Valid,P076,Valid,1,Valid,0.2,Valid
OD001801,O00884,Valid,P138,Valid,4,Valid,0,Valid
OD001802,O00885,Valid,P040,Valid,1,Valid,0.05,Valid
OD001803,O00886,Valid,P072,Valid,1,Valid,0.1,Valid
OD001804,O00887,Valid,P055,Valid,3,Valid,0,Valid
OD001805,O00888,Valid,P135,Valid,2,Valid,0.05,Valid
OD001806,O00888,Valid,P029,Valid,2,Valid,0.15,Valid
OD001807,O00888,Valid,P017,Valid,3,Valid,0,Valid
OD001808,O00889,Valid,P003,Valid,1,Valid,0,Valid
OD001809,O00889,Valid,P033,Valid,3,Valid,0,Valid
OD001810,O00889,Valid,P004,Valid,1,Valid,0.05,Valid
OD001811,O00890,Valid,P039,Valid,1,Valid,0.2,Valid
OD001812,O00890,Valid,P057,Valid,2,Valid,0.1,Valid
OD001813,O00890,Valid,P034,Valid,1,Valid,0.25,Valid
OD001814,O00891,Valid,P027,Valid,1,Valid,0.05,Valid
OD001815,O00892,Valid,P050,Valid,2,Valid,0,Valid
OD001816,O00892,Valid,P011,Valid,2,Valid,0.05,Valid
OD001817,O00892,Valid,P034,Valid,1,Valid,0.1,Valid
OD001818,O00893,Valid,P102,Valid,1,Valid,0,Valid
OD001819,O00894,Valid,P015,Valid,4,Valid,0.1,Valid
OD001820,O00894,Valid,P089,Valid,2,Valid,0.1,Valid
OD001821,O00894,Valid,P060,Valid,1,Valid,0.1,Valid
OD001822,O00895,Valid,P025,Valid,1,Valid,0,Valid
OD001823,O00895,Valid,P138,Valid,4,Valid,0,Valid
OD001824,O00896,Valid,P006,Valid,2,Valid,0.2,Valid
OD001825,O00896,Valid,P042,Valid,4,Valid,0.2,Valid
OD001826,O00896,Valid,P023,Valid,3,Valid,0,Valid
OD001827,O00897,Valid,P077,Valid,4,Valid,0.15,Valid
OD001828,O00897,Valid,P097,Valid,1,Valid,0.25,Valid
OD001829,O00898,Valid,P150,Valid,3,Valid,0.15,Valid
OD001830,O00899,Valid,P031,Valid,4,Valid,0,Valid
OD001831,O00900,Valid,P064,Valid,4,Valid,0.2,Valid
OD001832,O00901,Valid,P071,Valid,2,Valid,0.1,Valid
OD001833,O00901,Valid,P018,Valid,2,Valid,0,Valid
OD001834,O00902,Valid,P146,Valid,1,Valid,0.25,Valid
OD001835,O00903,Valid,P052,Valid,1,Valid,0.15,Valid
OD001836,O00903,Valid,P031,Valid,1,Valid,0.05,Valid
OD001837,O00903,Valid,P108,Valid,2,Valid,0.15,Valid
OD001838,O00903,Valid,P125,Valid,1,Valid,0.25,Valid
OD001839,O00904,Valid,P101,Valid,4,Valid,0,Valid
OD001840,O00904,Valid,P118,Valid,2,Valid,0,Valid
OD001841,O00905,Valid,P101,Valid,2,Valid,0.15,Valid
OD001842,O00905,Valid,P040,Valid,4,Valid,0.1,Valid
OD001843,O00905,Valid,P022,Valid,1,Valid,0.05,Valid
OD001844,O00906,Valid,P078,Valid,2,Valid,0.05,Valid
OD001845,O00907,Valid,P066,Valid,2,Valid,0.1,Valid
OD001846,O00907,Valid,P077,Valid,1,Valid,0.2,Valid
OD001847,O00907,Valid,P010,Valid,1,Valid,0.15,Valid
OD001848,O00907,Valid,P113,Valid,4,Valid,0,Valid
OD001849,O00908,Valid,P058,Valid,1,Valid,0,Valid
OD001850,O00908,Valid,P146,Valid,1,Valid,0.2,Valid
OD001851,O00908,Valid,P107,Valid,2,Valid,0.1,Valid
OD001852,O00909,Valid,P117,Valid,1,Valid,0,Valid
OD001853,O00910,Valid,P044,Valid,4,Valid,0,Valid
OD001854,O00910,Valid,P099,Valid,1,Valid,0.05,Valid
OD001855,O00910,Valid,P035,Valid,1,Valid,0.05,Valid
OD001856,O00910,Valid,P112,Valid,1,Valid,0.25,Valid
OD001857,O00911,Valid,P036,Valid,3,Valid,0.15,Valid
OD001858,O00911,Valid,P088,Valid,3,Valid,0.05,Valid
OD001859,O00912,Valid,P039,Valid,1,Valid,0.2,Valid
OD001860,O00913,Valid,P132,Valid,2,Valid,0.2,Valid
OD001861,O00913,Valid,P011,Valid,2,Valid,0.15,Valid
OD001862,O00914,Valid,P026,Valid,3,Valid,0,Valid
OD001863,O00914,Valid,P105,Valid,3,Valid,0.05,Valid
OD001864,O00914,Valid,P038,Valid,4,Valid,0.2,Valid
OD001865,O00915,Valid,P147,Valid,3,Valid,0.1,Valid
OD001866,O00916,Valid,P057,Valid,1,Valid,0.15,Valid
OD001867,O00917,Valid,P062,Valid,1,Valid,0.2,Valid
OD001868,O00918,Valid,P118,Valid,1,Valid,0.05,Valid
OD001869,O00919,Valid,P015,Valid,1,Valid,0,Valid
OD001870,O00919,Valid,P094,Valid,1,Valid,0.05,Valid
OD001871,O00919,Valid,P137,Valid,1,Valid,0.25,Valid
OD001872,O00920,Valid,P062,Valid,1,Valid,0,Valid
OD001873,O00921,Valid,P094,Valid,2,Valid,0,Valid
OD001874,O00921,Valid,P136,Valid,1,Valid,0.2,Valid
OD001875,O00921,Valid,P128,Valid,1,Valid,0.05,Valid
OD001876,O00922,Valid,P120,Valid,2,Valid,0.05,Valid
OD001877,O00922,Valid,P100,Valid,4,Valid,0.1,Valid
OD001878,O00922,Valid,P145,Valid,2,Valid,0.15,Valid
OD001879,O00922,Valid,P069,Valid,3,Valid,0.2,Valid
OD001880,O00923,Valid,P069,Valid,1,Valid,0.1,Valid
OD001881,O00923,Valid,P086,Valid,1,Valid,0.15,Valid
OD001882,O00923,Valid,P052,Valid,2,Valid,0.25,Valid
OD001883,O00923,Valid,P093,Valid,1,Valid,0.1,Valid
OD001884,O00924,Valid,P129,Valid,4,Valid,0,Valid
OD001885,O00924,Valid,P098,Valid,2,Valid,0,Valid
OD001886,O00925,Valid,P033,Valid,1,Valid,0,Valid
OD001887,O00926,Valid,P074,Valid,1,Valid,0,Valid
OD001888,O00927,Valid,P003,Valid,1,Valid,0.25,Valid
OD001889,O00927,Valid,P147,Valid,2,Valid,0.05,Valid
OD001890,O00928,Valid,P023,Valid,1,Valid,0.25,Valid
OD001891,O00928,Valid,P088,Valid,2,Valid,0.15,Valid
OD001892,O00929,Valid,P083,Valid,4,Valid,0.05,Valid
OD001893,O00930,Valid,P098,Valid,1,Valid,0.25,Valid
OD001894,O00930,Valid,P102,Valid,2,Valid,0,Valid
OD001895,O00931,Valid,P062,Valid,1,Valid,0.1,Valid
OD001896,O00932,Valid,P071,Valid,4,Valid,0.2,Valid
OD001897,O00932,Valid,P035,Valid,2,Valid,0,Valid
OD001898,O00932,Valid,P062,Valid,1,Valid,0,Valid
OD001899,O00932,Valid,P095,Valid,2,Valid,0,Valid
OD001900,O00933,Valid,P074,Valid,2,Valid,0,Valid
OD001901,O00933,Valid,P014,Valid,1,Valid,0.25,Valid
OD001902,O00933,Valid,P068,Valid,1,Valid,0.1,Valid
OD001903,O00933,Valid,P140,Valid,4,Valid,0,Valid
OD001904,O00934,Valid,P082,Valid,1,Valid,0,Valid
OD001905,O00935,Valid,P015,Valid,2,Valid,0,Valid
OD001906,O00935,Valid,P116,Valid,3,Valid,0.25,Valid
OD001907,O00935,Valid,P146,Valid,2,Valid,0,Valid
OD001908,O00936,Valid,P005,Valid,1,Valid,0.15,Valid
OD001909,O00937,Valid,P032,Valid,4,Valid,0.05,Valid
OD001910,O00937,Valid,P127,Valid,1,Valid,0,Valid
OD001911,O00937,Valid,P136,Valid,1,Valid,0,Valid
OD001912,O00938,Valid,P141,Valid,2,Valid,0,Valid
OD001913,O00939,Valid,P072,Valid,1,Valid,0,Valid
OD001914,O00939,Valid,P082,Valid,1,Valid,0.25,Valid
OD001915,O00940,Valid,P072,Valid,2,Valid,0.25,Valid
OD001916,O00940,Valid,P046,Valid,2,Valid,0.05,Valid
OD001917,O00940,Valid,P111,Valid,1,Valid,0.25,Valid
OD001918,O00941,Valid,P128,Valid,2,Valid,0,Valid
OD001919,O00941,Valid,P013,Valid,3,Valid,0,Valid
OD001920,O00941,Valid,P029,Valid,4,Valid,0.2,Valid
OD001921,O00942,Valid,P007,Valid,3,Valid,0.25,Valid
OD001922,O00942,Valid,P136,Valid,1,Valid,0,Valid
OD001923,O00942,Valid,P106,Valid,2,Valid,0.1,Valid
OD001924,O00942,Valid,P088,Valid,2,Valid,0,Valid
OD001925,O00943,Valid,P111,Valid,3,Valid,0.05,Valid
OD001926,O00943,Valid,P103,Valid,2,Valid,0,Valid
OD001927,O00944,Valid,P120,Valid,1,Valid,0,Valid
OD001928,O00945,Valid,P016,Valid,3,Valid,0.25,Valid
OD001929,O00946,Valid,P092,Valid,4,Valid,0,Valid
OD001930,O00947,Valid,P113,Valid,1,Valid,0.05,Valid
OD001931,O00947,Valid,P138,Valid,3,Valid,0.15,Valid
OD001932,O00947,Valid,P017,Valid,3,Valid,0,Valid
OD001933,O00947,Valid,P007,Valid,1,Valid,0,Valid
OD001934,O00948,Valid,P124,Valid,4,Valid,0.2,Valid
OD001935,O00949,Valid,P033,Valid,1,Valid,0.05,Valid
OD001936,O00950,Valid,P082,Valid,2,Valid,0.2,Valid
OD001937,O00951,Valid,P050,Valid,2,Valid,0.05,Valid
OD001938,O00951,Valid,P031,Valid,1,Valid,0.15,Valid
OD001939,O00951,Valid,P109,Valid,3,Valid,0.25,Valid
OD001940,O00951,Valid,P007,Valid,1,Valid,0.25,Valid
OD001941,,Missing,P102,Valid,2,Valid,0.25,Valid
OD001942,O00953,Valid,P023,Valid,1,Valid,0,Valid
OD001943,O00953,Valid,P127,Valid,1,Valid,0,Valid
OD001944,O00953,Valid,P043,Valid,2,Valid,0.15,Valid
OD001945,O00954,Valid,P090,Valid,3,Valid,0,Valid
OD001946,O00955,Valid,P101,Valid,3,Valid,0,Valid
OD001947,O00955,Valid,P046,Valid,2,Valid,0.2,Valid
OD001948,O00956,Valid,P148,Valid,3,Valid,0.2,Valid
OD001949,O00957,Valid,P125,Valid,3,Valid,0.05,Valid
OD001950,O00957,Valid,P064,Valid,2,Valid,0.05,Valid
OD001951,O00957,Valid,P089,Valid,4,Valid,0.25,Valid
OD001952,O00957,Valid,P033,Valid,3,Valid,0.2,Valid
OD001953,O00958,Valid,P061,Valid,1,Valid,0,Valid
OD001954,O00959,Valid,P114,Valid,1,Valid,0.2,Valid
OD001955,O00960,Valid,P049,Valid,2,Valid,0.15,Valid
OD001956,O00960,Valid,P134,Valid,1,Valid,0,Valid
OD001957,O00961,Valid,P094,Valid,4,Valid,0.1,Valid
OD001958,O00962,Valid,P057,Valid,1,Valid,0,Valid
OD001959,O00962,Valid,P091,Valid,2,Valid,0.1,Valid
OD001960,O00962,Valid,P058,Valid,1,Valid,0.15,Valid
OD001961,O00963,Valid,P009,Valid,2,Valid,0.1,Valid
OD001962,O00964,Valid,P013,Valid,2,Valid,0.1,Valid
OD001963,O00965,Valid,P131,Valid,1,Valid,0.1,Valid
OD001964,O00966,Valid,P128,Valid,4,Valid,0.15,Valid
OD001965,O00966,Valid,P031,Valid,4,Valid,0,Valid
OD001966,O00967,Valid,P052,Valid,1,Valid,0.1,Valid
OD001967,O00967,Valid,P098,Valid,1,Valid,0,Valid
OD001968,O00967,Valid,P010,Valid,0,Invalid,0,Valid
OD001969,O00967,Valid,P026,Valid,1,Valid,0.2,Valid
OD001970,O00968,Valid,P142,Valid,3,Valid,0,Valid
OD001971,O00968,Valid,P057,Valid,3,Valid,0,Valid
OD001972,O00968,Valid,P143,Valid,4,Valid,0.1,Valid
OD001973,O00968,Valid,P144,Valid,3,Valid,0.25,Valid
OD001974,O00969,Valid,P112,Valid,4,Valid,0.1,Valid
OD001975,O00969,Valid,P068,Valid,2,Valid,0,Valid
OD001976,O00969,Valid,P137,Valid,1,Valid,0.1,Valid
OD001977,O00969,Valid,P067,Valid,4,Valid,0.05,Valid
OD001978,O00970,Valid,P038,Valid,1,Valid,0,Valid
OD001979,O00971,Valid,P040,Valid,3,Valid,0.15,Valid
OD001980,O00971,Valid,P037,Valid,1,Valid,0.2,Valid
OD001981,O00971,Valid,P042,Valid,1,Valid,0.25,Valid
OD001982,O00972,Valid,P075,Valid,1,Valid,0.05,Valid
OD001983,O00972,Valid,P065,Valid,-2,Invalid,0.2,Valid
OD001984,O00973,Valid,P145,Valid,3,Valid,0.05,Valid
OD001985,O00973,Valid,P040,Valid,2,Valid,0,Valid
OD001986,O00973,Valid,P048,Valid,2,Valid,0,Valid
OD001987,O00973,Valid,P046,Valid,4,Valid,0.15,Valid
OD001988,O00974,Valid,P055,Valid,1,Valid,0.2,Valid
OD001989,O00975,Valid,P100,Valid,1,Valid,0.25,Valid
OD001990,O00976,Valid,P123,Valid,4,Valid,0.2,Valid
OD001991,O00976,Valid,P063,Valid,1,Valid,0.15,Valid
OD001992,O00976,Valid,P018,Valid,1,Valid,0.05,Valid
OD001993,O00977,Valid,P126,Valid,1,Valid,0.25,Valid
OD001994,O00977,Valid,P071,Valid,1,Valid,0,Valid
OD001995,O00978,Valid,P081,Valid,4,Valid,0.15,Valid
OD001996,O00978,Valid,P059,Valid,1,Valid,0.25,Valid
OD001997,O00979,Valid,P144,Valid,1,Valid,0,Valid
OD001998,O00980,Valid,P019,Valid,1,Valid,0.25,Valid
OD001999,O00981,Valid,P045,Valid,3,Valid,0,Valid
OD002000,O00981,Valid,P103,Valid,2,Valid,0.25,Valid
OD002001,O00982,Valid,P103,Valid,1,Valid,0.15,Valid
OD002002,O00983,Valid,P122,Valid,1,Valid,0.2,Valid
OD002003,O00983,Valid,P094,Valid,1,Valid,0.25,Valid
OD002004,O00983,Valid,P099,Valid,2,Valid,0,Valid
OD002005,O00983,Valid,P017,Valid,1,Valid,0.05,Valid
OD002006,O00984,Valid,P146,Valid,1,Valid,0.25,Valid
OD002007,O00985,Valid,P018,Valid,1,Valid,0,Valid
OD002008,O00986,Valid,P069,Valid,1,Valid,0.15,Valid
OD002009,O00986,Valid,P019,Valid,4,Valid,0.2,Valid
OD002010,O00987,Valid,P085,Valid,2,Valid,0.05,Valid
OD002011,O00988,Valid,P146,Valid,3,Valid,0,Valid
OD002012,O00989,Valid,P097,Valid,2,Valid,0.05,Valid
OD002013,O00989,Valid,P055,Valid,2,Valid,0.15,Valid
OD002014,O00990,Valid,P092,Valid,1,Valid,0.1,Valid
OD002015,O00990,Valid,P048,Valid,4,Valid,0,Valid
OD002016,O00991,Valid,P036,Valid,2,Valid,0,Valid
OD002017,O00991,Valid,P005,Valid,3,Valid,0,Valid
OD002018,O00991,Valid,P065,Valid,1,Valid,0.15,Valid
OD002019,O00991,Valid,P044,Valid,4,Valid,0.2,Valid
OD002020,O00992,Valid,P025,Valid,3,Valid,0.2,Valid
OD002021,O00992,Valid,P035,Valid,1,Valid,0,Valid
OD002022,O00993,Valid,P019,Valid,1,Valid,0.15,Valid
OD002023,O00994,Valid,P111,Valid,2,Valid,0.1,Valid
OD002024,O00995,Valid,P137,Valid,3,Valid,0.1,Valid
OD002025,O00995,Valid,P146,Valid,2,Valid,0,Valid
OD002026,O00996,Valid,P134,Valid,1,Valid,0,Valid
OD002027,O00996,Valid,P122,Valid,1,Valid,0.1,Valid
OD002028,O00997,Valid,P124,Valid,1,Valid,0.25,Valid
OD002029,O00997,Valid,P060,Valid,2,Valid,0.25,Valid
OD002030,O00998,Valid,P034,Valid,2,Valid,0.2,Valid
OD002031,O00999,Valid,P008,Valid,1,Valid,0.2,Valid
OD002032,O00999,Valid,P118,Valid,2,Valid,0.15,Valid
OD002033,O01000,Valid,P122,Valid,2,Valid,0.05,Valid
OD002034,O01000,Valid,P140,Valid,1,Valid,0.25,Valid
OD002035,O01001,Valid,P054,Valid,1,Valid,0,Valid
OD002036,O01001,Valid,P147,Valid,2,Valid,0,Valid
OD002037,O01001,Valid,P080,Valid,3,Valid,0.25,Valid
OD002038,O01002,Valid,P085,Valid,1,Valid,0,Valid
OD002039,O01002,Valid,P080,Valid,2,Valid,0.2,Valid
OD002040,O01003,Valid,P149,Valid,1,Valid,0,Valid
OD002041,O01003,Valid,P086,Valid,1,Valid,0,Valid
OD002042,O01003,Valid,P047,Valid,1,Valid,0,Valid
OD002043,O01004,Valid,P018,Valid,4,Valid,0,Valid
OD002044,O01004,Valid,P091,Valid,4,Valid,0.05,Valid
OD002045,O01005,Valid,P097,Valid,1,Valid,0.15,Valid
OD002046,O01005,Valid,P070,Valid,3,Valid,0.1,Valid
OD002047,O01006,Valid,P073,Valid,1,Valid,0,Valid
OD002048,O01006,Valid,P123,Valid,2,Valid,0.15,Valid
OD002049,O01006,Valid,P002,Valid,2,Valid,0.1,Valid
OD002050,O01006,Valid,P013,Valid,1,Valid,0.05,Valid
OD002051,O01007,Valid,P112,Valid,2,Valid,0.05,Valid
OD002052,O01007,Valid,P128,Valid,2,Valid,0.1,Valid
OD002053,O01008,Valid,P116,Valid,1,Valid,0.1,Valid
OD002054,O01008,Valid,P080,Valid,4,Valid,0,Valid
OD002055,O01009,Valid,P089,Valid,3,Valid,0,Valid
OD002056,O01009,Valid,P110,Valid,1,Valid,0.25,Valid
OD002057,O01010,Valid,P009,Valid,1,Valid,0.1,Valid
OD002058,O01011,Valid,P091,Valid,1,Valid,0.2,Valid
OD002059,O01012,Valid,P121,Valid,1,Valid,0,Valid
OD002060,O01013,Valid,P099,Valid,2,Valid,0.1,Valid
OD002061,O01013,Valid,P070,Valid,2,Valid,0,Valid
OD002062,O01014,Valid,P113,Valid,1,Valid,0.2,Valid
OD002063,O01014,Valid,P021,Valid,2,Valid,0.2,Valid
OD002064,O01015,Valid,P036,Valid,2,Valid,0.2,Valid
OD002065,O01016,Valid,P058,Valid,1,Valid,0,Valid
OD002066,O01016,Valid,P083,Valid,3,Valid,0.05,Valid
OD002067,O01017,Valid,P120,Valid,1,Valid,0.05,Valid
OD002068,O01017,Valid,P003,Valid,1,Valid,0,Valid
